Filename,Score
Data/MIDI/Collection/Original Collection/340.mid,0.3993963782696177
Data/MIDI/Collection/Original Collection/341.mid,0.5380047505938242
Data/MIDI/Collection/Original Collection/342.mid,0.36685288640595903
Data/MIDI/Collection/Original Collection/343.mid,0.476890756302521
Data/MIDI/Collection/Original Collection/344.mid,0.30760233918128654
Data/MIDI/Collection/Original Collection/345.mid,0.3051409618573798
Data/MIDI/Collection/Original Collection/346.mid,0.3194444444444444
Data/MIDI/Collection/Original Collection/347.mid,0.3446969696969697
Data/MIDI/Collection/Original Collection/348.mid,0.4887892376681614
Data/MIDI/Collection/Original Collection/349.mid,0.375886524822695
Data/MIDI/Collection/Original Collection/350.mid,0.3943028485757122
Data/MIDI/Collection/Original Collection/351.mid,0.1656534954407295
Data/MIDI/Collection/Original Collection/352.mid,0.35656836461126007
Data/MIDI/Collection/Original Collection/353.mid,0.36019900497512436
Data/MIDI/Collection/Original Collection/354.mid,0.39579831932773113
Data/MIDI/Collection/Original Collection/355.mid,0.2231163130943672
Data/MIDI/Collection/Original Collection/356.mid,0.38779342723004695
Data/MIDI/Collection/Original Collection/357.mid,0.277190332326284
Data/MIDI/Collection/Original Collection/358.mid,0.34664948453608246
Data/MIDI/Collection/Original Collection/359.mid,0.31687715269804817
Data/MIDI/Collection/Original Collection/360.mid,0.2616352201257862
Data/MIDI/Collection/Original Collection/361.mid,0.3885135135135135
Data/MIDI/Collection/Original Collection/362.mid,0.35233751425313564
Data/MIDI/Collection/Original Collection/363.mid,0.4684418145956607
Data/MIDI/Collection/Original Collection/364.mid,0.32891832229580575
Data/MIDI/Collection/Original Collection/365.mid,0.44901456726649525
Data/MIDI/Collection/Original Collection/366.mid,0.3272946859903382
Data/MIDI/Collection/Original Collection/367.mid,0.4562306900102987
Data/MIDI/Collection/Original Collection/368.mid,0.291497975708502
Data/MIDI/Collection/Original Collection/369.mid,0.39957716701902746
Data/MIDI/Collection/Original Collection/370.mid,0.4652567975830816
Data/MIDI/Collection/Original Collection/371.mid,0.28213802435723956
Data/MIDI/Collection/Original Collection/372.mid,0.43412698412698414
Data/MIDI/Collection/Original Collection/373.mid,0.4761146496815286
Data/MIDI/Collection/Original Collection/374.mid,0.31095406360424027
Data/MIDI/Collection/Original Collection/375.mid,0.3137485311398355
Data/MIDI/Collection/Original Collection/376.mid,0.41423357664233573
Data/MIDI/Collection/Original Collection/377.mid,0.3119383825417201
Data/MIDI/Collection/Original Collection/378.mid,0.35051546391752575
Data/MIDI/Collection/Original Collection/379.mid,0.3094879518072289
Data/MIDI/Collection/Original Collection/380.mid,0.34153400868306805
Data/MIDI/Collection/Original Collection/381.mid,0.20026791694574686
Data/MIDI/Collection/Original Collection/382.mid,0.39459864966241565
Data/MIDI/Collection/Original Collection/383.mid,0.34153846153846157
Data/MIDI/Collection/Original Collection/384.mid,0.29371584699453557
Data/MIDI/Collection/Original Collection/385.mid,0.4034907597535934
Data/MIDI/Collection/Original Collection/386.mid,0.16193771626297582
Data/MIDI/Collection/Original Collection/387.mid,0.23470522803114569
Data/MIDI/Collection/Original Collection/388.mid,0.33464180569185475
Data/MIDI/Collection/Original Collection/389.mid,0.1361573373676248
Data/MIDI/Collection/Original Collection/390.mid,0.3139784946236559
Data/MIDI/Collection/Original Collection/391.mid,0.4823232323232324
Data/MIDI/Collection/Original Collection/392.mid,0.30205949656750575
Data/MIDI/Collection/Original Collection/393.mid,0.32417582417582413
Data/MIDI/Collection/Original Collection/394.mid,0.30549898167006106
Data/MIDI/Collection/Original Collection/395.mid,0.2641802641802642
Data/MIDI/Collection/Original Collection/396.mid,0.38289036544850497
Data/MIDI/Collection/Original Collection/397.mid,0.37387387387387383
Data/MIDI/Collection/Original Collection/398.mid,0.3306386418755053
Data/MIDI/Collection/Original Collection/399.mid,0.4034682080924855
Data/MIDI/Collection/Original Collection/400.mid,0.31823899371069186
Data/MIDI/Collection/Original Collection/401.mid,0.31270010672358595
Data/MIDI/Collection/Original Collection/402.mid,0.3114930182599356
Data/MIDI/Collection/Original Collection/403.mid,0.4698905109489051
Data/MIDI/Collection/Original Collection/404.mid,0.43422459893048126
Data/MIDI/Collection/Original Collection/405.mid,0.3805620608899297
Data/MIDI/Collection/Original Collection/406.mid,0.25590778097982714
Data/MIDI/Collection/Original Collection/407.mid,0.2960235640648011
Data/MIDI/Collection/Original Collection/408.mid,0.23225806451612907
Data/MIDI/Collection/Original Collection/409.mid,0.3710526315789474
Data/MIDI/Collection/Original Collection/410.mid,0.3903591682419659
Data/MIDI/Collection/Original Collection/411.mid,0.41192660550458715
Data/MIDI/Collection/Original Collection/412.mid,0.30308880308880304
Data/MIDI/Collection/Original Collection/413.mid,0.40093457943925237
Data/MIDI/Collection/Original Collection/414.mid,0.34960629921259845
Data/MIDI/Collection/Original Collection/415.mid,0.2685185185185185
Data/MIDI/Collection/Original Collection/416.mid,0.29482370592648166
Data/MIDI/Collection/Original Collection/417.mid,0.23813708260105448
Data/MIDI/Collection/Original Collection/418.mid,0.371580547112462
Data/MIDI/Collection/Original Collection/419.mid,0.26859504132231404
Data/MIDI/Collection/Original Collection/420.mid,0.48016701461377875
Data/MIDI/Collection/Original Collection/421.mid,0.23685961410512313
Data/MIDI/Collection/Original Collection/422.mid,0.3628736234923964
Data/MIDI/Collection/Original Collection/423.mid,0.3195195195195195
Data/MIDI/Collection/Original Collection/424.mid,0.32612966601178783
Data/MIDI/Collection/Original Collection/425.mid,0.3289977046671767
Data/MIDI/Collection/Original Collection/426.mid,0.4617486338797814
Data/MIDI/Collection/Original Collection/427.mid,0.33359375
Data/MIDI/Collection/Original Collection/428.mid,0.21862348178137647
Data/MIDI/Collection/Original Collection/429.mid,0.2632020117351216
Data/MIDI/Collection/Original Collection/430.mid,0.31618887015177066
Data/MIDI/Collection/Original Collection/431.mid,0.23273518216421973
Data/MIDI/Collection/Original Collection/432.mid,0.3119266055045872
Data/MIDI/Collection/Original Collection/433.mid,0.3741379310344828
Data/MIDI/Collection/Original Collection/434.mid,0.4523489932885906
Data/MIDI/Collection/Original Collection/435.mid,0.3647700701480904
Data/MIDI/Collection/Original Collection/436.mid,0.40418118466898956
Data/MIDI/Collection/Original Collection/437.mid,0.32558139534883723
